neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant,Featurizer,neuroid_id,top10_tstat_langloc_SN_parc_lang_int,fROI
10827,langfroi12345,0.4048424929821989,0.5662781045701433,0.4081062959832792,0.5708433866469518,0.7149181466048581,5,22,12.2,4.534313619501853,64.0,100.0,9.741245699296275,0.3052235086295645,-0.1832052160812936,TPOJ1,p6,Matryoshka,10827,5,PostTemp
93220,langfroi12345,0.3924410990567556,0.5635913147770677,0.395499972998843,0.5679842154974608,0.6963221198892825,4,21,11.6,5.122499389946279,244.0,100.0,10.097824008582766,0.3124593567372583,-0.1504961110314528,TPOJ1,p6,Matryoshka,93220,5,PostTemp
104354,langfroi12345,0.3443807787297633,0.5566366730139845,0.3513230932305564,0.5678578185755682,0.618681440561699,5,89,37.0,17.44706279005151,28.0,10.0,16.36975763326611,0.5662591173425677,0.410064814427384,TPOJ1,p6,Matryoshka,104354,5,PostTemp
68716,langfroi12345,0.3268349962789691,0.5554547637389958,0.3336570824173168,0.56704887173638,0.5884097456990152,3,18,8.2,4.833218389437829,64.0,100.0,9.51253166667002,0.3938611837769768,0.5644782656198135,STSdp,p6,Matryoshka,68716,5,PostTemp
104352,langfroi12345,0.3290809890278025,0.5627043779333536,0.3314032002120826,0.5666751888991909,0.584820381594363,8,104,45.2,10.703270528207725,46.0,10.0,18.0553442074037,0.5510379181998584,0.367528870779362,TPOJ1,p6,Matryoshka,104352,5,PostTemp
111858,langfroi12345,0.3320563417893713,0.5535466813049366,0.3397585107188771,0.5663864000912211,0.5998705312559699,4,77,29.8,18.24719156473127,100.0,100.0,12.033181266462815,0.3433307535072992,0.6044657384407477,STSdp,p6,Matryoshka,111858,5,PostTemp
68708,langfroi12345,0.327466172908839,0.5569618557687868,0.3328430082534951,0.5661068986448842,0.5879508076129024,4,111,33.4,33.77336228449871,64.0,100.0,11.699263132362823,0.1917206851163768,0.5454420425295452,STSdp,p6,Matryoshka,68708,5,PostTemp
86579,langfroi12345,0.3240593704432208,0.5610371591897045,0.3262795237622813,0.5648808638460078,0.5776076773796118,5,34,16.8,4.308131845707603,100.0,100.0,9.380612223745668,0.2250418910746701,0.4870630139039709,STSdp,p6,Matryoshka,86579,5,PostTemp
27688,langfroi12345,0.3652925341969869,0.5529692771910986,0.3725290069512791,0.5639236404308252,0.6606018621008249,10,66,31.2,9.325234581499814,82.0,100.0,10.42732972868309,0.1565960143093977,0.544403000525428,STSdp,p6,Matryoshka,27688,5,PostTemp
68718,langfroi12345,0.3557073391163124,0.555580224799189,0.3606910301807938,0.5633642649283944,0.6402447805713039,3,73,18.4,26.92656680678025,28.0,10.0,10.183813869793216,0.4580370448029429,0.4312091359798861,STSdp,p6,Matryoshka,68718,5,PostTemp
157160,langfroi12345,0.3440054525004326,0.5500468249733806,0.3503343396467063,0.5601663863207937,0.6254112138854372,4,80,28.0,21.50348808914498,100.0,100.0,15.666447131636769,0.4029923712036849,0.6034533053898652,STSdp,p6,Matryoshka,157160,5,PostTemp
33654,langfroi12345,0.3411410642844096,0.5454367330643721,0.3499009881254448,0.5594426231256271,0.6254457091069228,5,47,17.6,12.84678948220138,46.0,10.0,13.84421369711771,0.613867710805916,0.2490283212493887,TPOJ1,p6,Matryoshka,33654,5,PostTemp
5137,langfroi12345,0.3687093360796913,0.5539414774889768,0.3717283672766874,0.5584772091295986,0.6656106304786114,4,75,23.8,20.9990475974507,64.0,100.0,14.937844035524895,0.4460776670574995,0.5803437314681937,STSdp,p6,Matryoshka,5137,5,PostTemp
17023,langfroi12345,0.331021465489179,0.5537193579750318,0.3334398637091841,0.5577647569878429,0.5978145078758568,4,46,16.8,13.181805642627266,46.0,10.0,12.865969921882895,0.5986465325350164,0.2357287817331695,TPOJ1,p6,Matryoshka,17023,5,PostTemp
5142,langfroi12345,0.3752847001489123,0.5529225393897345,0.3780936141310658,0.557061029051912,0.6787292494227444,6,35,17.0,4.732863826479693,280.0,100.0,8.959661790166717,0.1407057162506986,0.6028336718740936,STSdp,p6,Matryoshka,5142,5,PostTemp
12817,langfroi12345,0.3852635688938857,0.5526453701248383,0.3880277917737506,0.5566105386481338,0.6971262037477264,4,76,23.2,21.32979137263185,46.0,10.0,11.710445213796424,0.4858282512897729,0.5941396879121682,STSdp,p6,Matryoshka,12817,5,PostTemp
38736,langfroi12345,0.3810985902309118,0.5520369387433964,0.3834097244533588,0.5553847114559947,0.6903497999579664,5,47,17.6,11.976643937263894,262.0,100.0,11.383445129237522,0.3377644849526041,0.5951612586222803,STSdp,p6,Matryoshka,38736,5,PostTemp
86585,langfroi12345,0.3462458443971428,0.55362453612781,0.3473259384035589,0.555351536041174,0.6254163639835651,5,19,10.0,3.63318042491699,64.0,100.0,11.486322286607605,0.3843655485820649,0.5960628422652691,STSdp,p6,Matryoshka,86585,5,PostTemp
142099,langfroi12345,0.3320880503121993,0.5499939117853936,0.335264176604797,0.555254113476927,0.6038031389005254,5,29,12.4,5.748043145279966,46.0,10.0,13.10632263323236,0.6028807640591463,0.2509676779178943,TPOJ1,p6,Matryoshka,142099,5,PostTemp
61500,langfroi12345,0.3414868864032783,0.5493076380934953,0.3445333382034733,0.5542080875970072,0.6216678282291704,8,37,19.0,4.69041575982343,100.0,100.0,9.408186175806856,0.2102196241382287,0.5321731968274912,STSdp,p6,Matryoshka,61500,5,PostTemp
120207,langfroi12345,0.3568289666233898,0.5487325135497075,0.3594981918799774,0.5528372550961625,0.6502785197018695,4,13,8.6,1.0198039027185568,46.0,10.0,15.226774741276795,0.5905078637842252,0.2624785542460814,TPOJ1,p6,Matryoshka,120207,5,PostTemp
94305,langfroi12345,0.3217957683210343,0.5371815798546473,0.3308726370650877,0.5523338197908775,0.5990446813312309,3,22,10.0,5.656854249492381,46.0,10.0,13.49964201749557,0.5925812617556814,0.1439065659557383,TPOJ1,p6,Matryoshka,94305,5,PostTemp
157167,langfroi12345,0.3674674411691425,0.5482821471175089,0.3697203497177261,0.5516436137343791,0.6702159519529025,4,52,18.0,13.221195104830729,82.0,100.0,10.698320736557362,0.2985784119886983,0.5935056144755764,STSdp,p6,Matryoshka,157167,5,PostTemp
68720,langfroi12345,0.3548652635853343,0.5474822952571174,0.3572548838945322,0.5511689756564744,0.6481766929443386,2,59,17.6,18.30409790183608,46.0,10.0,9.760011394562875,0.4251921792506143,0.462666708265118,STSdp,p6,Matryoshka,68720,5,PostTemp
142094,langfroi12345,0.3320945240950948,0.5350355895439353,0.3417318755018026,0.5505622713089543,0.6206961379488277,5,46,17.0,11.764352935882194,64.0,100.0,13.341504865028568,0.612948636007868,0.2592275322075881,TPOJ1,p6,Matryoshka,142094,5,PostTemp
7749,langfroi12345,0.3575973618735396,0.5452873238139414,0.3609285279303667,0.5503668988275553,0.6557962128522836,4,82,31.6,20.005999100269896,28.0,10.0,14.318225834527537,0.552533453491566,0.4088920702756738,TPOJ1,p6,Matryoshka,7749,5,PostTemp
111862,langfroi12345,0.3810321674587728,0.5463704136287046,0.3833465637295992,0.5496890773946161,0.6973879953128459,5,31,13.4,5.851495535331117,226.0,10.0,12.0798121356689,0.3497019048677775,0.6046767154162247,STSdp,p6,Matryoshka,111862,5,PostTemp
104355,langfroi12345,0.3490939939629284,0.5456544668726043,0.3516004577537712,0.5495722173557968,0.6397711650080425,4,68,27.0,14.979986648859205,28.0,10.0,16.218971996430593,0.5684208176299184,0.4491169686522847,TPOJ1,p6,Matryoshka,104355,5,PostTemp
21185,langfroi12345,0.3674298279916249,0.5424972707636949,0.3720801638475016,0.5493633287637687,0.6772934128763071,5,70,20.6,23.217234977490325,28.0,10.0,13.167123458583228,0.3546051654282569,0.5942105928187383,STSdp,p6,Matryoshka,21185,5,PostTemp
51924,langfroi12345,0.3719805394850863,0.534179971938683,0.381993366325456,0.5485588197354507,0.6963580797218374,3,132,53.0,30.417100453527784,46.0,10.0,9.681389790335702,0.4660821993790996,0.5874120385895043,STSdp,p6,Matryoshka,51924,5,PostTemp
142098,langfroi12345,0.324129247827311,0.5349786713252676,0.3323027053265648,0.5484690473477793,0.6058732155141194,4,44,15.6,12.768711759609896,46.0,10.0,12.414463388748528,0.5873225521198664,0.3074830739426529,TPOJ1,p6,Matryoshka,142098,5,PostTemp
61504,langfroi12345,0.3723199955428687,0.5456533342242416,0.3742009281460403,0.5484099338123867,0.6823379830936032,6,27,13.4,3.7202150475476543,460.0,100.0,9.253945929629534,0.1583648599443776,0.6312104783458565,STSdp,p6,Matryoshka,61504,5,PostTemp
74080,langfroi12345,0.326440177657032,0.5360368402662458,0.3330622414086593,0.5469107166222175,0.6089883253078117,10,99,44.2,10.998181667894016,28.0,10.0,17.61152016533253,0.5402870575584505,0.393147837310888,TPOJ1,p6,Matryoshka,74080,5,PostTemp
157165,langfroi12345,0.368320115623409,0.5448059157049197,0.3695043384190141,0.5465575756257098,0.6760574821344272,5,48,17.4,12.306096050332128,262.0,100.0,11.478493293306483,0.3383775129833203,0.5822671505585217,STSdp,p6,Matryoshka,157165,5,PostTemp
142071,langfroi12345,0.35370240018737,0.5420647242566716,0.3557951289481195,0.5452719245415404,0.6525095331971635,4,83,24.8,23.94493683432888,64.0,100.0,15.36734780783666,0.4843868472546185,0.53880277085773,TPOJ1,p6,Matryoshka,142071,5,PostTemp
157129,langfroi12345,0.3461323024240756,0.5409096294033735,0.3488641081671101,0.5451786907470223,0.6399078212119492,3,50,16.2,12.796874618437114,46.0,10.0,13.563430068378567,0.4051397059210087,0.498866617588751,TPOJ1,p6,Matryoshka,157129,5,PostTemp
17014,langfroi12345,0.3132122415923473,0.5394188199346946,0.3164322719632212,0.5449644045324746,0.5806475970383583,5,66,27.2,11.443775600735972,44.2,10.0,18.91644085057152,0.5720967954956001,0.3937450065213134,TPOJ1,p6,Matryoshka,17014,5,PostTemp
38737,langfroi12345,0.3329467803763722,0.5408772826561916,0.3351916405080054,0.5445240932562774,0.615568061467299,5,38,17.6,4.317406628984581,100.0,100.0,9.448185169508442,0.2083853763707914,0.5378451718063925,STSdp,p6,Matryoshka,38737,5,PostTemp
47740,langfroi12345,0.3089437285033368,0.5253482864074105,0.3191715160699246,0.5427402907632715,0.5880741148239879,5,50,18.8,12.383860464330178,244.0,100.0,10.126510801592888,0.5993500122872437,0.2887016192495796,TPOJ1,p6,Matryoshka,47740,5,PostTemp
96800,langfroi12345,0.3642784319831343,0.5399917684737371,0.3660412132109829,0.5426048448161276,0.6745999721676337,3,95,26.4,32.0599438552222,46.0,10.0,14.035572107280522,0.4071713107664313,0.5939363652512297,STSdp,p6,Matryoshka,96800,5,PostTemp
157130,langfroi12345,0.3403933498782411,0.539098667220841,0.34209414075064,0.5417922982593428,0.6314119670023214,4,25,10.6,4.758150901348127,64.0,100.0,12.242666727703783,0.3733405588834328,0.4876563946177419,TPOJ1,p6,Matryoshka,157130,5,PostTemp
104351,langfroi12345,0.3076457833002796,0.5386132783344812,0.3090477808306056,0.5410678365537587,0.5711812086244746,7,119,51.4,12.09297316626478,28.0,10.0,18.873029911331724,0.5226271757032377,0.3321832016189817,TPOJ1,p6,Matryoshka,104351,5,PostTemp
6829,langfroi12345,0.3206012287362395,0.5316416637270638,0.325746941347914,0.5401746167189022,0.6030400749419651,6,47,20.2,11.46123902551552,64.0,100.0,10.341721843721752,0.2296680748477125,0.562972223244366,STSdp,p6,Matryoshka,6829,5,PostTemp
3751,langfroi12345,0.3317547186012088,0.5252268891576392,0.3403284691750173,0.538800665474316,0.6316407736345684,6,22,11.4,4.498888751680798,46.0,10.0,15.530957357227988,0.5984121594745209,0.2012274469238836,TPOJ1,p6,Matryoshka,3751,5,PostTemp
111857,langfroi12345,0.3314110548635242,0.5273208448045561,0.3386031639321005,0.5387644854867595,0.6284808539786758,7,87,35.8,18.465102220134064,82.0,100.0,12.312632288409183,0.320626163227647,0.5585613046149811,STSdp,p6,Matryoshka,111857,5,PostTemp
31296,langfroi12345,0.3093281837784769,0.528160027060352,0.3153630468941175,0.5384642076478695,0.5856713267381185,5,112,37.8,29.862350878656557,82.0,100.0,10.293217136233237,0.1932469771677747,0.523600109999836,STSdp,p6,Matryoshka,31296,5,PostTemp
21179,langfroi12345,0.3531944973826893,0.5360417377265402,0.3547417656426235,0.5383900199702627,0.6588936504844894,4,28,12.0,4.604345773288535,64.0,100.0,11.467987962550074,0.3674075846154314,0.5619270548956122,STSdp,p6,Matryoshka,21179,5,PostTemp
47733,langfroi12345,0.3044685801176537,0.5288442939021725,0.3076393882452076,0.5343518040192016,0.575724430854832,5,64,26.8,10.796295661012625,46.0,10.0,18.650049986887733,0.5720184506848661,0.367272541155206,TPOJ1,p6,Matryoshka,47733,5,PostTemp
74098,langfroi12345,0.328689744611643,0.5210301946488124,0.3367181058519656,0.5337565382245715,0.6308458664918417,5,47,17.6,13.661625086350451,64.0,100.0,14.318079333693555,0.6108128450909988,0.2415123180500973,TPOJ1,p6,Matryoshka,74098,5,PostTemp
61499,langfroi12345,0.3627953597234642,0.5232950290651748,0.3695196817103077,0.5329941726050234,0.6932902847779185,3,58,22.8,11.513470371699404,280.0,100.0,11.439867150062916,0.3314820208207816,0.5832516708277413,STSdp,p6,Matryoshka,61499,5,PostTemp
96803,langfroi12345,0.3768543892711996,0.520208233314581,0.3857603141862074,0.5325019350677387,0.7244298823761748,4,67,21.4,19.085072700935672,64.0,100.0,9.929215480103702,0.3263658925947537,0.6258828920065029,STSdp,p6,Matryoshka,96803,5,PostTemp
3149,langfroi12345,0.3171059963529927,0.5227579237070435,0.3228299990991803,0.5321940990720769,0.6066019891277644,4,27,12.0,5.89915248150105,46.0,10.0,9.358350170446592,0.3994945922744897,0.0111422324950012,TPOJ1,p6,Matryoshka,3149,5,PostTemp
24102,langfroi12345,0.2989761762682402,0.5202766017678983,0.3053049414092125,0.5312898820299952,0.5746485143716248,3,49,19.6,9.024411338142782,244.0,100.0,8.901778113886003,0.4153951759148355,0.0025048534631113,TPOJ1,p6,Matryoshka,24102,5,PostTemp
142046,langfroi12345,0.3469877532101341,0.5253991045277063,0.3507385523903059,0.5310784592377618,0.6604269977240438,3,22,11.0,3.3466401061363023,280.0,100.0,9.261262315835488,0.3246521850499733,-0.1571354980927872,TPOJ1,p6,Matryoshka,142046,5,PostTemp
1676,langfroi12345,0.3193104925571573,0.527723622718933,0.3211893972185789,0.5308288835787571,0.6050714404483328,4,45,16.6,12.658593918757328,244.0,100.0,11.139599262306668,0.5524104899234327,0.3035173976989251,TPOJ1,p6,Matryoshka,1676,5,PostTemp
126028,langfroi12345,0.3309848162276801,0.5249889730500839,0.3345931218686974,0.5307122587721255,0.6304605110174463,3,70,20.6,23.423065555131764,10.0,10.0,16.608061411928265,0.4233986607811642,0.4758891700118767,TPOJ1,p6,Matryoshka,126028,5,PostTemp
47736,langfroi12345,0.3392277364859258,0.5256633243906361,0.3417527509350407,0.5295760571854417,0.6453327077348763,4,12,8.6,1.3564659966250536,46.0,10.0,15.532634367572957,0.5649496789177699,0.3278595623292231,TPOJ1,p6,Matryoshka,47736,5,PostTemp
142097,langfroi12345,0.3336847306843469,0.5215503003512679,0.3387505166493504,0.5294681400023191,0.6397939574756409,4,46,15.4,13.32066064427737,46.0,10.0,14.625200287861066,0.568665033661284,0.3326738701994536,TPOJ1,p6,Matryoshka,142097,5,PostTemp
104370,langfroi12345,0.3310720853597353,0.5242074367930313,0.3341604393264872,0.5290974235615065,0.6315669372894646,4,55,21.6,12.109500402576485,46.0,10.0,13.77952775611574,0.610634049460328,0.2566861377688976,TPOJ1,p6,Matryoshka,104370,5,PostTemp
61494,langfroi12345,0.3466279290109848,0.5246717095024153,0.3487078058292827,0.5278199051164397,0.6606567930634522,3,79,23.2,23.129202320875656,64.0,100.0,13.643860861127926,0.3875555487347171,0.5690185820510061,STSdp,p6,Matryoshka,61494,5,PostTemp
9498,langfroi12345,0.3221167789419098,0.5145739801811658,0.3303051542033083,0.527654717121711,0.6259873047379937,6,27,12.2,6.997142273814361,82.0,100.0,14.95381528086227,0.3979610412905556,0.5949521795503991,STSdp,p6,Matryoshka,9498,5,PostTemp
86592,langfroi12345,0.3356725613957574,0.5177422112670869,0.3415510148524248,0.5268091528092562,0.6483391813355442,5,62,24.6,12.8,82.0,100.0,14.378516696650394,0.3718051934194504,0.6251805563595232,STSdp,p6,Matryoshka,86592,5,PostTemp
38731,langfroi12345,0.3354967921023639,0.5201428134292714,0.339773465748377,0.5267732227646829,0.6450089926081127,3,31,14.0,4.1952353926806065,100.0,100.0,10.098036059112427,0.3542491545084594,0.5949266412322447,STSdp,p6,Matryoshka,38731,5,PostTemp
96801,langfroi12345,0.3719751830820101,0.5156670864609413,0.3786023849899056,0.5248543388763246,0.7213475376815329,4,72,21.8,20.970455407548975,82.0,100.0,10.83385292500734,0.4108829460791598,0.6235698051960425,STSdp,p6,Matryoshka,96801,5,PostTemp
86566,langfroi12345,0.3311483863300714,0.5168050162982996,0.3358724042266688,0.5241775303941739,0.640760781894061,3,47,15.6,11.672189169131896,28.0,10.0,15.29983858519258,0.4301666297136525,0.4896652834553591,TPOJ1,p6,Matryoshka,86566,5,PostTemp
104357,langfroi12345,0.3341604815954951,0.5204332799541739,0.3362979043071806,0.5237621772168897,0.642081308914217,2,45,15.8,12.4,10.0,10.0,17.829874258329554,0.5589457384112214,0.4310434644096375,TPOJ1,p6,Matryoshka,104357,5,PostTemp
61506,langfroi12345,0.3397341985720451,0.5130311343115023,0.3464663587174362,0.5231973400401971,0.6622097098024567,8,56,26.8,7.547184905645283,64.0,100.0,10.3806062322327,0.1746798142506365,0.5590143193307735,STSdp,p6,Matryoshka,61506,5,PostTemp
61495,langfroi12345,0.3484455021231539,0.5097771704904609,0.3558480586575542,0.520607140461399,0.6835251209619914,4,76,24.2,21.122499852053497,82.0,100.0,13.510709282784369,0.3456854721662429,0.5908777148557147,STSdp,p6,Matryoshka,61495,5,PostTemp
111844,langfroi12345,0.3159425835976513,0.5117948022779694,0.3209536571132601,0.5199122309256612,0.6173227672329008,3,29,12.4,5.276362383309167,244.0,100.0,13.059040838571878,0.4192636270777599,0.5023331108031877,STSdp,p6,Matryoshka,111844,5,PostTemp
104356,langfroi12345,0.3120510965159133,0.5161324784886782,0.3142643910638968,0.5197932674217431,0.6045949625755985,6,54,23.4,11.038115781237304,64.0,100.0,19.419847598090797,0.5673894852819349,0.4122716129845147,TPOJ1,p6,Matryoshka,104356,5,PostTemp
86595,langfroi12345,0.3537481053536573,0.5078849327880283,0.3619031187085506,0.5195932878207562,0.6965123052809645,4,77,24.2,22.72795635335478,64.0,100.0,13.35676599037023,0.4097219252156278,0.5887817331964075,STSdp,p6,Matryoshka,86595,5,PostTemp
38735,langfroi12345,0.3211876964603941,0.5029531261161161,0.3318137920306646,0.5195927049180868,0.6386036387538865,4,111,35.4,29.54048070021881,82.0,100.0,13.00563539779419,0.4236316408375527,0.5809718486640307,STSdp,p6,Matryoshka,38735,5,PostTemp
21176,langfroi12345,0.3053253815513135,0.5141059850186467,0.308567536740065,0.5195651164489509,0.5938957927911291,3,19,8.4,3.7202150475476543,28.0,10.0,12.134392295734129,0.4097757194432448,0.4908141890796621,STSdp,p6,Matryoshka,21176,5,PostTemp
27681,langfroi12345,0.3315724633583255,0.5079959632214699,0.3366693063769362,0.5158047409842652,0.6527068862036816,3,75,23.8,21.18867622103845,46.0,10.0,15.05644807959171,0.3910112970515539,0.5603823262854697,STSdp,p6,Matryoshka,27681,5,PostTemp
126030,langfroi12345,0.3349064575854085,0.5072759013177254,0.3403098775264345,0.515460350015861,0.6602057316648371,3,75,24.0,21.92715211786519,46.0,10.0,15.107919866673877,0.3780191177453355,0.5645599512149797,STSdp,p6,Matryoshka,126030,5,PostTemp
126027,langfroi12345,0.3244366213401762,0.5092926588082527,0.3272942212835522,0.5137784491822261,0.6370337677738366,3,74,20.0,22.960836221705865,10.0,10.0,15.193072432618894,0.4252510280758914,0.4833587808852104,TPOJ1,p6,Matryoshka,126027,5,PostTemp
120206,langfroi12345,0.324323084561,0.5075577460966395,0.3279406828033218,0.5132191994361125,0.6389875576822515,3,48,15.4,13.807244475274569,10.0,10.0,17.074494428444464,0.5741260157500461,0.2936221770925099,TPOJ1,p6,Matryoshka,120206,5,PostTemp
12818,langfroi12345,0.3506554390012661,0.5031402555501068,0.3576417297674722,0.5131645806581614,0.6969337776757262,3,105,30.8,32.73163607276606,64.0,100.0,13.187840739547465,0.3767965226094565,0.6127561560006032,STSdp,p6,Matryoshka,12818,5,PostTemp
21174,langfroi12345,0.339769115900444,0.5103092595510509,0.3414969171421393,0.5129042952121475,0.66581021124202,3,44,14.6,11.959933110180842,46.0,10.0,13.776031447120872,0.3849796583222796,0.4765020719950103,TPOJ1,p6,Matryoshka,21174,5,PostTemp
86565,langfroi12345,0.3170980586037987,0.4974811846882088,0.3264002420530686,0.5120749707962213,0.6374071389303629,4,31,13.8,5.635601121442148,28.0,10.0,15.59326467321536,0.4420501981103589,0.4642755478183294,TPOJ1,p6,Matryoshka,86565,5,PostTemp
64508,langfroi12345,0.2884670463630883,0.4960562806180257,0.2977008187459759,0.5119349428155902,0.5815208024454273,6,159,49.8,38.37916101219514,46.0,10.0,8.999323067700596,0.2775851711226386,-0.0339067162153225,PGi,p6,Matryoshka,64508,5,PostTemp
2313,langfroi12345,0.3027869249908664,0.4971845202890823,0.3112985910309662,0.5111609117635012,0.6090031218486336,3,99,26.6,32.38888698303787,46.0,10.0,11.309390927882031,0.4191384770541982,0.5335982651727941,STSdp,p6,Matryoshka,2313,5,PostTemp
17013,langfroi12345,0.296307310164002,0.5028615162849993,0.3008215280531334,0.5105225707872088,0.5892423670696414,9,141,57.6,23.174123500145587,28.0,10.0,19.030461992820804,0.5111087910643587,0.3735166215902111,TPOJ1,p6,Matryoshka,17013,5,PostTemp
157154,langfroi12345,0.2975254428333315,0.4967613038944011,0.3056094952873797,0.5102587863267635,0.5989303927275662,4,179,52.2,50.69280027775147,44.2,10.0,12.528529928029622,0.4248865516819934,0.5675823167779519,STSdp,p6,Matryoshka,157154,5,PostTemp
111843,langfroi12345,0.3255772042698417,0.5029264460891087,0.3298276617647782,0.5094922235887197,0.6473654483704678,3,31,12.8,5.1536394906900505,46.0,10.0,12.826227017695125,0.4182488602676054,0.4961400840743271,STSdp,p6,Matryoshka,111843,5,PostTemp
38733,langfroi12345,0.3079827787122805,0.4966983302246269,0.31505830227354,0.5081093602602569,0.6200600243069034,5,68,22.2,19.18749592833833,82.0,100.0,13.38179666857112,0.3499505336197844,0.5979945222485269,STSdp,p6,Matryoshka,38733,5,PostTemp
61492,langfroi12345,0.3373658561686405,0.5062912205541983,0.3385601356430588,0.5080834979934534,0.6663474349789277,4,103,30.6,30.60457482142171,64.0,100.0,14.24835218442426,0.4185992057428789,0.554504749609312,TPOJ1,p6,Matryoshka,61492,5,PostTemp
21182,langfroi12345,0.3059516181845817,0.496618848754696,0.3126959082539098,0.5075661403224653,0.6160692832174519,4,43,16.0,9.2520268049763,262.0,100.0,11.37911700297256,0.3478533428923129,0.5257269148269008,STSdp,p6,Matryoshka,21182,5,PostTemp
33651,langfroi12345,0.3287171165017005,0.4996457365012325,0.3335048717093532,0.5069230620703222,0.657900373179487,4,82,33.4,16.131955864060625,46.0,10.0,9.750282037518517,0.5602297578790713,0.427776926510901,STSdp,p6,Matryoshka,33651,5,PostTemp
157128,langfroi12345,0.3316951487196037,0.5033682918174263,0.3338063903288044,0.506572234011153,0.6589512174515572,3,50,16.2,12.796874618437114,46.0,10.0,14.399112329892723,0.4113143380706417,0.5007231505854467,TPOJ1,p6,Matryoshka,157128,5,PostTemp
104359,langfroi12345,0.2888727533036889,0.4944509413102601,0.2953849400065055,0.5055975683575354,0.5842293525383864,4,36,12.8,9.620810776644555,46.0,10.0,10.028184301252384,0.5466317840956809,0.2026421190866997,TPOJ1,p6,Matryoshka,104359,5,PostTemp
96819,langfroi12345,0.3083145887518471,0.5037823789919667,0.3087696716523079,0.5045259790504681,0.6119995490290134,4,55,25.0,6.6332495807108,82.0,100.0,9.303180736427532,0.3979708236178007,0.3323435425162167,STSdp,p6,Matryoshka,96819,5,PostTemp
142074,langfroi12345,0.3347503604774093,0.5038385389424663,0.3351459561424402,0.5044339567983183,0.6644000698716593,4,81,26.0,21.92715211786519,64.0,100.0,14.48050721888761,0.5042575174473342,0.5648644624195882,STSdp,p6,Matryoshka,142074,5,PostTemp
74081,langfroi12345,0.3035902833068923,0.4965160929173967,0.3079371041799033,0.5036252351895736,0.6114409736914597,7,90,34.8,17.2673101553195,46.0,10.0,19.00156527720988,0.5004385702668336,0.4077417421077725,TPOJ1,p6,Matryoshka,74081,5,PostTemp
142075,langfroi12345,0.3376534772371143,0.4986442117427878,0.3409368721095668,0.5034931055300259,0.6771430797461735,4,110,34.6,26.993332510084784,46.0,10.0,13.09294938771865,0.5331072113393371,0.5492198225690279,STSdp,p6,Matryoshka,142075,5,PostTemp
47742,langfroi12345,0.2928698088599463,0.4906956662116556,0.3001441841470639,0.5028836907870832,0.5968461289275387,5,56,21.6,11.99333148045196,28.0,10.0,10.272533383499765,0.5987629499451733,0.3001506208853071,TPOJ1,p6,Matryoshka,47742,5,PostTemp
104350,langfroi12345,0.2872081168980594,0.4965430634526631,0.2899543754316225,0.5012909641736322,0.5784153239418676,8,98,39.0,19.34941859591652,82.0,100.0,18.634461915920784,0.5632393607810231,0.3441351009823289,TPOJ1,p6,Matryoshka,104350,5,PostTemp
17015,langfroi12345,0.3211751552851217,0.4984046546985594,0.3228883585345438,0.501063230431787,0.6444064120536194,4,74,27.8,12.286578042726134,46.0,10.0,17.90588752590257,0.5724935843098026,0.4535681603393411,TPOJ1,p6,Matryoshka,17015,5,PostTemp
51904,langfroi12345,0.3213244665858257,0.4912169163936392,0.3274766937628706,0.5006219831629757,0.6541396598164603,5,68,20.6,22.720915474513784,28.0,10.0,12.43198768132958,0.3634693769485101,0.5733237547444834,STSdp,p6,Matryoshka,51904,5,PostTemp
61493,langfroi12345,0.3180847956758209,0.4972804725921523,0.320117385816936,0.5004581390499669,0.6396486755608038,3,72,19.8,21.160340261914502,46.0,10.0,14.939151145481643,0.4071008920986508,0.5100428745107588,STSdp,p6,Matryoshka,61493,5,PostTemp
47734,langfroi12345,0.2939882068341956,0.4935702664627149,0.2976024137583227,0.4996380781406128,0.5956359748757353,4,51,20.0,11.384199576606166,226.0,10.0,18.67084750763627,0.5638095233160716,0.3673788807202302,TPOJ1,p6,Matryoshka,47734,5,PostTemp
57332,langfroi12345,0.3120832165595817,0.4964900979139759,0.3139477308217327,0.4994563351848629,0.6285789341435258,2,84,26.0,25.147564494399848,62.2,100.0,14.606660395437306,0.577511971567761,0.2050066525948397,TPOJ1,p6,Matryoshka,57332,5,PostTemp
15230,langfroi12345,0.3085378238896546,0.4932006806600722,0.3119969025411395,0.4987300511724512,0.6255827211688453,9,127,49.6,23.83778513201258,46.0,10.0,9.376842758228603,0.4326751076747553,-0.0338779878658249,STSdp,p6,Matryoshka,15230,5,PostTemp
86593,langfroi12345,0.3296262491772599,0.4866176944510682,0.337709789565605,0.4985511912420449,0.6773823741635551,4,99,36.0,25.93067681338071,100.0,100.0,14.531765759073355,0.407574933315026,0.6030122725690179,STSdp,p6,Matryoshka,86593,5,PostTemp
27680,langfroi12345,0.3156220624473503,0.492603794092365,0.319407877492477,0.4985124648630354,0.6407219478057248,3,132,39.6,36.175129578206075,28.0,10.0,15.077494037739362,0.4349919401301225,0.4774358724706468,TPOJ1,p6,Matryoshka,27680,5,PostTemp
